time(sec),engine_speed(rpm),actual_torque(%),fuel_rate(LPH),tilt_pitch(deg),tilt_roll(deg),tilt_yaw(deg),arm_tilit(deg),arm_roll(deg),boom_tilit(deg),boom_roll(deg),pressure(bar),flow_rate(LPM)
33.310,798.500,12.000,42.050,43.973,-0.428,10.713,-38.115,0.803,56.268,0.179,-0.083,0.057
33.360,799.500,11.000,43.050,43.976,-0.440,10.711,-38.088,0.799,56.275,0.218,0.055,0.087
33.411,797.500,12.000,43.050,43.976,-0.440,10.711,-38.094,0.807,56.210,0.209,-0.083,0.047
33.461,799.000,12.000,43.050,43.968,-0.433,10.703,-38.061,0.811,56.246,0.243,-0.083,0.047
33.510,799.500,12.000,43.050,43.968,-0.433,10.703,-38.115,0.840,56.232,0.248,-0.083,0.067
33.560,799.500,12.000,43.050,43.974,-0.429,10.707,-38.099,0.816,56.268,0.248,-0.023,0.097
33.610,799.500,12.000,43.050,43.974,-0.429,10.707,-38.035,0.869,56.268,0.261,-0.063,0.067
33.660,801.000,11.000,42.050,43.974,-0.429,10.709,-38.078,0.848,56.378,0.213,-0.063,0.067
33.711,800.500,11.000,42.050,43.991,-0.426,10.705,-38.035,0.848,56.319,0.231,-0.102,0.077
33.760,801.000,11.000,42.050,43.989,-0.441,10.713,-38.061,0.824,56.327,0.222,-0.083,0.028
33.810,801.500,11.000,42.050,43.989,-0.441,10.713,-38.067,0.807,56.349,0.226,0.075,0.077
33.861,800.500,11.000,41.050,43.976,-0.443,10.709,-38.061,0.820,56.341,0.231,-0.043,0.067
33.910,800.500,11.000,41.050,43.976,-0.443,10.709,-38.115,0.828,56.319,0.222,-0.102,0.284
33.960,802.500,10.000,41.050,43.972,-0.439,10.709,-38.142,0.811,56.334,0.213,-0.063,0.106
34.010,800.000,11.000,41.050,43.972,-0.439,10.709,-38.115,0.840,56.122,0.218,-0.063,0.156
34.061,800.000,11.000,42.050,43.979,-0.430,10.709,-38.158,0.832,56.290,0.222,-0.043,0.106
34.111,801.500,10.000,42.050,43.979,-0.430,10.709,-38.120,0.807,56.268,0.192,-0.083,0.057
34.161,799.000,11.000,40.050,43.990,-0.425,10.710,-38.126,0.787,56.363,0.192,-0.063,0.097
34.211,799.000,11.000,40.050,43.990,-0.425,10.710,-38.136,0.795,56.319,0.209,-0.063,0.126
34.261,801.000,10.000,41.050,43.993,-0.427,10.701,-38.147,0.807,56.319,0.213,-0.102,0.116
34.311,799.000,11.000,41.050,43.993,-0.427,10.701,-38.115,0.799,56.254,0.226,-0.043,0.116
34.360,799.500,11.000,42.050,43.990,-0.429,10.707,-38.163,0.795,56.268,0.209,-0.063,0.284
34.410,800.500,10.000,42.050,43.990,-0.429,10.707,-38.104,0.811,56.283,0.256,-0.102,0.067
34.460,799.000,11.000,41.050,43.982,-0.429,10.707,-38.158,0.795,56.261,0.243,-0.083,0.038
34.510,799.000,11.000,41.050,43.982,-0.429,10.707,-38.072,0.791,56.261,0.222,-0.063,0.087
34.560,800.500,11.000,41.050,44.000,-0.438,10.697,-38.083,0.816,56.312,0.209,-0.063,0.146
34.610,799.000,11.000,41.050,44.000,-0.438,10.697,-38.078,0.816,56.239,0.201,-0.083,0.047
34.660,800.500,11.000,41.050,43.998,-0.439,10.706,-38.120,0.828,56.334,0.179,-0.083,0.136
34.710,801.000,10.000,41.050,43.998,-0.439,10.706,-38.131,0.820,56.327,0.239,-0.063,0.087
34.761,799.000,11.000,41.050,43.985,-0.437,10.711,-38.136,0.840,56.319,0.213,-0.083,0.057
34.810,799.000,11.000,41.050,43.985,-0.437,10.711,-38.131,0.803,56.356,0.231,-0.083,0.047
34.860,800.000,11.000,42.050,43.977,-0.425,10.709,-38.126,0.816,56.341,0.222,-0.083,0.067
34.910,797.500,12.000,42.050,43.977,-0.425,10.709,-38.072,0.803,56.334,0.222,-0.083,0.087
34.960,799.000,11.000,43.050,43.985,-0.410,10.708,-38.078,0.787,56.334,0.222,-0.083,0.057
35.010,800.000,11.000,43.050,43.985,-0.410,10.708,-38.045,0.803,56.319,0.196,-0.063,0.028
35.060,798.500,12.000,42.050,44.001,-0.416,10.706,-38.035,0.828,56.305,0.196,-0.083,0.333
35.111,799.000,11.000,42.050,44.001,-0.416,10.706,-38.013,0.816,56.349,0.201,-0.102,0.274
35.161,800.000,11.000,42.050,44.005,-0.427,10.700,-38.056,0.791,56.217,0.218,-0.083,0.087
35.210,799.500,11.000,42.050,44.005,-0.427,10.700,-38.083,0.791,56.239,0.235,-0.083,0.106
35.260,799.000,12.000,42.050,43.999,-0.432,10.720,-38.099,0.803,56.312,0.222,-0.083,0.097
35.310,799.000,12.000,42.050,43.999,-0.432,10.720,-38.072,0.848,56.334,0.231,-0.102,0.047
35.361,800.500,11.000,42.050,44.002,-0.431,10.703,-38.104,0.820,56.312,0.213,-0.142,0.146
35.410,799.500,11.000,42.050,44.002,-0.431,10.703,-38.078,0.832,56.319,0.226,-0.063,0.087
35.460,801.000,11.000,43.050,44.020,-0.436,10.701,-38.078,0.803,56.319,0.235,-0.083,0.077
35.511,799.500,11.000,43.050,44.020,-0.436,10.679,-38.120,0.787,56.334,0.209,-0.122,0.067
35.561,799.500,11.000,42.050,44.018,-0.437,10.704,-38.078,0.795,56.319,0.213,-0.083,0.038
35.610,799.500,11.000,42.050,44.018,-0.437,10.704,-38.099,0.836,56.341,0.196,-0.023,0.106
35.661,801.000,11.000,41.050,44.004,-0.436,10.707,-38.083,0.816,56.334,0.222,-0.102,0.057
35.710,800.000,11.000,41.050,44.004,-0.436,10.707,-38.104,0.803,56.334,0.226,-0.063,0.057
35.760,801.500,11.000,42.050,43.988,-0.435,10.708,-38.099,0.803,56.327,0.226,-0.083,0.057
35.810,801.500,11.000,42.050,43.988,-0.435,10.708,-38.120,0.832,56.319,0.213,-0.161,0.057
35.860,799.500,11.000,42.050,43.988,-0.435,10.708,-38.088,0.787,56.341,0.226,-0.063,0.106
35.910,799.500,11.000,42.050,43.991,-0.440,10.709,-38.158,0.787,56.334,0.213,-0.004,0.126
35.961,799.500,11.000,42.050,44.013,-0.436,10.705,-38.142,0.816,56.319,0.243,-0.063,0.057
36.011,799.500,11.000,42.050,44.013,-0.436,10.707,-38.142,0.811,56.378,0.231,-0.102,0.106
36.060,800.500,11.000,42.050,44.016,-0.431,10.709,-38.120,0.795,56.349,0.213,-0.063,0.126
36.110,799.500,11.000,42.050,44.016,-0.431,10.709,-38.142,0.791,56.394,0.239,-0.043,0.087
36.160,799.500,11.000,42.050,43.998,-0.429,10.709,-38.158,0.807,56.394,0.248,-0.083,0.057
36.210,800.000,11.000,42.050,43.998,-0.429,10.702,-38.163,0.791,56.386,0.256,-0.063,0.038
36.260,800.000,11.000,42.050,43.993,-0.417,10.711,-38.158,0.799,56.363,0.239,-0.102,0.106
36.310,798.500,12.000,42.050,43.993,-0.417,10.711,-38.115,0.803,56.363,0.231,-0.102,0.067
36.360,802.000,10.000,41.050,44.008,-0.419,10.705,-38.131,0.770,56.402,0.269,-0.201,0.126
36.411,800.000,11.000,41.050,44.008,-0.419,10.702,-38.136,0.762,56.341,0.248,0.055,0.116
36.462,800.000,11.000,42.050,44.021,-0.426,10.702,-38.115,0.775,56.327,0.248,-0.102,0.106
36.511,801.500,10.000,42.050,44.021,-0.426,10.702,-38.152,0.803,56.327,0.252,-0.083,0.067
36.560,799.000,11.000,42.050,44.025,-0.435,10.708,-38.152,0.795,56.327,0.256,-0.083,0.156
36.610,799.500,11.000,42.050,44.025,-0.435,10.708,-38.142,0.758,56.261,0.222,-0.102,0.077
36.660,801.000,11.000,42.050,44.010,-0.437,10.690,-38.142,0.791,56.305,0.213,0.036,0.126
36.710,799.500,11.000,42.050,44.010,-0.437,10.690,-38.126,0.820,56.319,0.222,-0.063,0.077
36.760,799.500,11.000,42.050,44.010,-0.437,10.719,-38.163,0.803,56.327,0.209,-0.063,0.215
36.810,801.500,10.000,42.050,44.012,-0.435,10.706,-38.131,0.803,56.334,0.209,-0.083,0.106
36.860,799.500,11.000,41.050,44.029,-0.433,10.683,-38.110,0.811,56.363,0.226,-0.083,-0.110
36.911,799.500,11.000,41.050,44.029,-0.433,10.683,-38.078,0.783,56.394,0.231,-0.083,0.067
36.960,801.000,10.000,41.050,44.032,-0.439,10.710,-38.088,0.770,56.371,0.209,-0.122,0.087
37.010,801.000,10.000,41.050,44.032,-0.439,10.710,-38.088,0.803,56.378,0.192,-0.083,0.077
37.061,798.500,11.000,42.050,44.018,-0.437,10.708,-38.088,0.803,56.349,0.196,-0.102,0.136
37.110,801.000,10.000,42.050,44.018,-0.437,10.708,-38.099,0.783,56.334,0.201,-0.083,0.077
37.160,798.000,11.000,42.050,44.017,-0.435,10.711,-38.094,0.770,56.305,0.196,-0.004,0.146
37.210,798.500,11.000,42.050,44.017,-0.435,10.711,-38.083,0.803,56.363,0.183,-0.083,0.087
37.260,801.000,11.000,42.050,44.034,-0.438,10.712,-38.099,0.816,56.356,0.179,-0.102,0.097
37.311,798.500,11.000,42.050,44.034,-0.438,10.708,-38.115,0.795,56.334,0.213,-0.102,0.087
37.360,798.500,12.000,43.050,44.044,-0.446,10.708,-38.088,0.791,56.349,0.218,-0.063,0.067
37.410,798.500,12.000,43.050,44.044,-0.446,10.708,-38.061,0.807,56.312,0.226,-0.102,0.028
37.460,799.000,11.000,42.050,44.031,-0.446,10.709,-38.035,0.770,56.349,0.222,-0.083,0.028
37.510,799.000,11.000,42.050,44.031,-0.446,10.709,-38.040,0.783,56.349,0.231,-0.063,0.057
37.560,800.500,11.000,42.050,44.013,-0.439,10.704,-38.051,0.807,56.334,0.226,-0.063,0.087
37.610,800.500,11.000,42.050,44.013,-0.439,10.704,-38.072,0.807,56.334,0.235,-0.102,0.047
37.661,798.000,12.000,42.050,44.013,-0.439,10.710,-38.078,0.762,56.356,0.231,-0.083,0.028
37.710,799.000,12.000,43.050,44.011,-0.432,10.706,-38.126,0.791,56.305,0.222,-0.063,0.077
37.761,798.500,12.000,43.050,44.027,-0.432,10.706,-38.136,0.799,56.334,0.256,-0.063,0.057
37.811,799.500,12.000,43.050,44.027,-0.432,10.708,-38.136,0.816,56.319,0.265,-0.063,0.067
37.860,801.000,11.000,43.050,44.027,-0.432,10.708,-38.131,0.807,56.261,0.248,-0.083,0.116
37.910,800.000,11.000,43.050,44.049,-0.441,10.703,-38.104,0.836,56.275,0.256,-0.102,0.087
37.960,800.000,11.000,44.050,44.039,-0.444,10.709,-38.131,0.807,56.254,0.265,-0.083,0.077
38.010,802.000,11.000,44.050,44.039,-0.444,10.709,-38.131,0.836,56.290,0.252,-0.083,0.097
38.060,799.500,11.000,42.050,44.029,-0.432,10.708,-38.120,0.824,56.261,0.256,-0.063,0.038
38.111,799.500,11.000,42.050,44.029,-0.432,10.708,-38.120,0.811,56.275,0.256,-0.083,0.028
38.160,800.500,11.000,43.050,44.029,-0.432,10.711,-38.126,0.799,56.283,0.273,-0.043,0.038
38.210,798.500,12.000,43.050,44.043,-0.425,10.720,-38.142,0.828,56.283,0.291,-0.102,0.087
38.260,799.000,12.000,43.050,44.050,-0.427,10.703,-38.126,0.803,56.261,0.286,-0.083,0.126
38.311,800.500,11.000,43.050,44.050,-0.427,10.703,-38.136,0.824,56.239,0.243,-0.043,0.087
38.361,799.000,12.000,43.050,44.044,-0.435,10.708,-38.120,0.828,56.268,0.222,-0.043,0.067
38.410,800.000,12.000,43.050,44.044,-0.435,10.704,-38.126,0.783,56.363,0.209,-0.122,0.057
38.460,801.000,11.000,43.050,44.032,-0.431,10.703,-38.104,0.824,56.319,0.231,-0.063,0.067
38.510,801.000,11.000,43.050,44.032,-0.431,10.703,-38.142,0.844,56.378,0.222,-0.102,0.235
38.560,799.000,12.000,44.050,44.035,-0.438,10.711,-38.110,0.816,56.378,0.218,-0.102,0.166
38.610,801.000,11.000,44.050,44.035,-0.438,10.711,-38.088,0.811,56.356,0.226,-0.083,0.106
38.660,800.500,11.000,42.050,44.053,-0.441,10.706,-38.067,0.816,56.327,0.226,-0.083,0.136
38.710,799.500,12.000,42.050,44.053,-0.441,10.706,-38.094,0.791,56.341,0.218,-0.083,0.038
38.760,801.000,11.000,43.050,44.056,-0.439,10.707,-38.126,0.766,56.327,0.213,-0.083,0.097
38.810,801.000,11.000,43.050,44.056,-0.439,10.707,-38.163,0.803,56.356,0.218,-0.063,0.116
38.860,799.000,12.000,43.050,44.034,-0.436,10.705,-38.120,0.816,56.305,0.231,-0.063,0.087
38.910,800.500,11.000,43.050,44.034,-0.436,10.705,-38.147,0.811,56.327,0.218,-0.083,0.116
38.960,799.500,12.000,43.050,44.022,-0.434,10.707,-38.099,0.832,56.341,0.252,-0.043,0.067
39.010,800.000,12.000,43.050,44.022,-0.434,10.707,-38.083,0.811,56.327,0.248,-0.083,0.057
39.060,801.000,11.000,43.050,44.022,-0.434,10.715,-38.061,0.828,56.312,0.261,-0.181,0.136
39.111,800.500,11.000,43.050,44.033,-0.435,10.707,-38.099,0.820,56.319,0.252,-0.083,0.274
39.160,800.000,11.000,42.050,44.033,-0.435,10.707,-38.029,0.832,56.239,0.256,-0.043,0.057
39.211,801.000,11.000,42.050,44.048,-0.442,10.709,-38.104,0.832,56.283,0.235,-0.083,0.028
39.261,800.500,11.000,42.050,44.050,-0.446,10.684,-38.115,0.820,56.290,0.209,-0.063,0.087
39.310,799.500,11.000,42.050,44.050,-0.446,10.684,-38.115,0.803,56.349,0.218,-0.102,0.047
39.361,800.500,11.000,42.050,44.039,-0.444,10.711,-38.099,0.824,56.305,0.235,-0.063,0.097
39.410,800.500,11.000,42.050,44.039,-0.444,10.711,-38.120,0.807,56.334,0.231,-0.063,0.254
39.460,799.000,12.000,43.050,44.050,-0.432,10.718,-38.104,0.828,56.312,0.226,-0.083,0.254
39.510,800.500,11.000,43.050,44.050,-0.432,10.718,-38.072,0.803,56.297,0.218,-0.083,0.018
39.560,799.500,11.000,42.050,44.068,-0.432,10.709,-38.072,0.783,56.312,0.235,-0.083,0.097
39.611,799.000,12.000,42.050,44.068,-0.432,10.709,-38.088,0.807,56.239,0.231,-0.043,0.067
39.660,800.500,11.000,42.050,44.064,-0.442,10.701,-38.083,0.783,56.283,0.222,-0.083,0.047
39.711,800.000,11.000,42.050,44.064,-0.442,10.701,-38.110,0.807,56.305,0.235,-0.083,0.116
39.760,800.000,11.000,42.050,44.037,-0.444,10.709,-38.142,0.828,56.334,0.218,-0.083,0.097
39.810,800.500,11.000,42.050,44.037,-0.444,10.709,-38.120,0.795,56.319,0.226,-0.083,0.097
39.860,788.000,16.000,44.050,44.037,-0.444,10.741,-38.126,0.824,56.246,0.222,-0.083,0.106
39.910,778.500,20.000,44.050,44.030,-0.439,10.718,-38.158,0.799,56.275,0.222,-0.063,0.106
39.961,775.500,23.000,65.050,44.045,-0.425,10.707,-38.099,0.824,56.319,0.235,-0.083,0.077
40.010,779.000,31.000,65.050,44.045,-0.425,10.707,-38.115,0.824,56.312,0.222,-0.063,0.264
40.061,796.500,78.000,194.050,44.050,-0.422,10.710,-38.126,0.836,56.319,0.218,-0.083,0.077
40.110,796.500,78.000,194.050,44.050,-0.422,10.710,-38.136,0.807,56.334,0.231,0.016,0.067
40.160,927.500,60.000,167.050,44.050,-0.422,10.705,-38.136,0.820,56.378,0.213,0.016,0.087
40.210,927.500,60.000,167.050,44.049,-0.438,10.713,-38.142,0.783,56.378,0.218,-0.083,0.166
40.260,1031.500,66.000,201.050,44.051,-0.447,10.694,-38.232,0.787,56.319,0.252,-0.083,0.047
40.310,1079.000,67.000,201.050,44.051,-0.447,10.694,-38.318,0.779,56.334,0.243,-0.063,0.077
40.361,1129.000,50.000,217.050,44.051,-0.447,10.711,-38.515,0.783,56.312,0.213,-0.122,0.284
40.410,1169.000,28.000,217.050,44.165,-0.481,10.709,-38.569,0.713,56.268,0.231,-0.102,0.126
40.461,1172.500,22.000,105.050,43.751,-0.402,10.707,-38.398,0.664,56.166,0.231,-0.102,0.106
40.510,1166.000,21.000,105.050,43.751,-0.402,10.707,-38.318,0.729,56.107,0.209,-0.063,0.087
40.560,1159.000,22.000,96.050,43.496,-0.342,10.716,-38.382,0.787,56.210,0.351,-0.122,0.097
40.610,1148.500,24.000,96.050,43.496,-0.342,10.716,-38.264,0.906,56.232,0.376,-0.102,0.303
40.660,1143.000,25.000,103.050,42.940,-0.305,10.707,-37.987,0.902,56.239,0.376,-0.102,0.254
40.711,1135.000,27.000,103.050,42.940,-0.305,10.707,-37.832,0.840,56.210,0.321,-0.063,0.244
40.760,1135.000,27.000,110.050,42.245,-0.387,10.715,-37.933,0.807,56.305,0.286,-0.083,0.323
40.811,1130.000,28.000,110.050,42.245,-0.387,10.715,-37.955,0.762,56.319,0.201,-0.043,0.274
40.861,1128.500,28.000,112.050,41.364,-0.460,10.718,-38.126,0.734,56.232,0.132,-0.063,0.303
40.910,1124.000,29.000,112.050,41.364,-0.460,10.718,-38.078,0.742,56.283,0.132,-0.083,0.254
40.960,1123.000,31.000,116.050,39.913,-0.454,10.717,-38.163,0.820,56.327,0.119,-0.063,0.235
41.010,1123.000,31.000,116.050,39.913,-0.454,10.717,-38.152,0.824,56.283,0.269,-0.102,0.264
41.060,1133.000,30.000,118.050,38.199,-0.379,10.713,-37.960,0.840,56.290,0.239,-0.083,0.313
41.111,1138.500,29.000,118.050,38.199,-0.379,10.708,-37.853,0.893,56.341,0.248,-0.063,0.294
41.160,1136.000,29.000,115.050,36.910,-0.309,10.710,-37.512,0.844,56.443,0.256,-0.083,0.323
41.210,1136.000,29.000,115.050,36.910,-0.309,10.710,-36.734,0.795,56.363,0.226,-0.083,0.343
41.260,1132.000,30.000,115.050,36.910,-0.309,10.717,-35.274,0.865,56.195,0.252,-0.063,0.274
41.310,1124.500,31.000,118.050,34.599,-0.134,10.710,-33.385,0.902,56.334,0.333,-0.063,0.274
41.360,1117.500,40.000,148.050,34.104,-0.062,10.701,-31.905,0.893,56.703,0.355,-0.083,0.284
41.410,1119.500,41.000,148.050,34.104,-0.062,10.701,-31.142,0.783,56.964,0.261,-0.083,0.303
41.460,1123.500,40.000,151.050,35.599,-0.254,10.711,-31.083,0.639,56.866,0.059,-0.063,0.284
41.511,1127.500,39.000,151.050,35.599,-0.254,10.711,-32.066,0.518,56.524,-0.121,-0.102,0.481
41.560,1129.000,39.000,143.050,35.599,-0.254,10.712,-33.568,0.376,56.070,-0.271,-0.102,0.530
41.611,1139.000,37.000,143.050,36.419,-0.511,10.708,-34.618,0.428,55.873,-0.206,-0.083,0.274
41.660,1146.500,33.000,129.050,36.419,-0.511,10.711,-35.269,0.647,55.499,0.183,-0.063,0.530
41.710,1146.500,33.000,129.050,36.331,-0.410,10.708,-35.827,0.861,55.177,0.492,-0.063,0.432
41.760,1151.500,25.000,106.050,37.919,-0.289,10.710,-36.846,0.947,55.111,0.615,-0.122,0.412
41.810,1157.000,21.000,106.050,37.919,-0.289,10.710,-38.606,0.914,54.914,0.522,-0.083,0.303
41.860,1158.000,18.000,88.050,39.594,-0.521,10.708,-40.538,0.783,54.723,0.368,-0.063,0.540
41.910,1158.000,18.000,88.050,39.594,-0.521,10.708,-42.053,0.758,54.240,0.261,-0.161,0.471
41.960,1164.500,11.000,72.050,38.437,-0.419,10.717,-42.328,0.902,53.662,0.312,-0.102,0.451
42.011,1167.000,7.000,72.050,38.437,-0.419,10.717,-40.650,1.033,53.515,0.470,-0.083,0.540
42.060,1167.000,4.000,40.050,36.101,0.132,10.710,-38.259,1.144,53.874,0.656,-0.083,0.284
42.111,1151.000,6.000,40.050,36.101,0.132,10.710,-36.139,1.176,54.526,0.750,-0.023,0.303
42.160,1144.500,7.000,49.050,34.848,0.174,10.703,-34.297,1.189,54.899,0.619,-0.083,0.303
42.210,1130.000,8.000,49.050,34.848,0.174,10.703,-32.842,0.984,54.972,0.436,9.393,20.909
42.260,1077.500,27.000,83.050,34.697,-0.270,10.701,-32.310,0.758,54.943,-0.027,22.296,80.823
42.310,1062.000,43.000,83.050,34.697,-0.270,10.701,-32.321,0.543,54.804,-0.468,25.704,114.262
42.361,1069.500,52.000,164.050,34.697,-0.270,10.709,-32.858,0.355,54.840,-0.639,28.993,73.692
42.411,1090.000,51.000,164.050,34.687,-0.523,10.721,-33.557,0.436,54.928,-0.481,21.350,76.883
42.461,1104.500,47.000,170.050,34.899,-0.230,10.712,-34.111,0.750,54.972,-0.044,11.500,81.335
42.510,1118.000,43.000,170.050,34.899,-0.230,10.708,-34.558,0.947,54.811,0.333,28.343,74.185
42.560,1123.000,41.000,148.050,35.300,2.643,10.682,-34.916,1.341,54.526,0.672,68.037,79.474
42.610,1120.000,44.000,148.050,35.300,2.643,10.682,-35.065,1.964,54.335,0.873,71.583,79.060
42.660,1122.000,44.000,159.050,35.243,2.306,10.677,-34.976,2.669,54.335,1.152,69.337,79.799
42.710,1122.000,44.000,159.050,35.243,2.306,10.677,-34.967,3.231,54.313,1.316,70.558,78.469
42.760,1127.500,42.000,154.050,35.243,2.306,10.712,-34.716,3.219,54.445,1.041,71.622,79.060
42.810,1128.500,42.000,154.050,34.767,-0.698,10.711,-34.376,2.194,54.335,0.466,70.282,78.952
42.860,1125.500,44.000,157.050,33.997,-2.878,10.713,-33.895,1.058,54.577,-0.211,71.149,87.876
42.910,1127.000,45.000,157.050,33.997,-2.878,10.713,-33.390,0.111,54.833,-0.498,14.593,79.572
42.960,1127.500,46.000,169.050,33.516,-6.849,10.715,-32.947,-0.969,54.921,-0.271,6.320,83.788
43.011,1127.500,46.000,169.050,33.516,-6.849,10.715,-33.158,-1.650,54.899,-0.219,24.719,82.498
43.060,1134.000,45.000,166.050,33.957,-7.479,10.711,-33.435,-1.916,54.745,-0.296,28.481,76.647
43.111,1137.000,45.000,166.050,33.957,-7.479,10.711,-33.823,-2.070,54.570,-0.065,66.441,79.435
43.161,1138.000,44.000,163.050,34.044,-8.742,10.714,-34.166,-2.434,54.394,0.406,69.100,80.873
43.210,1139.000,44.000,163.050,34.044,-8.742,10.715,-34.581,-2.387,54.372,0.299,65.633,78.903
43.260,1139.500,44.000,158.050,34.335,-6.049,10.714,-34.781,-1.852,54.394,0.222,69.376,80.272
43.310,1137.500,43.000,158.050,34.335,-6.049,10.714,-34.823,-0.930,54.379,0.273,66.461,80.016
43.360,1137.500,43.000,158.050,34.501,-3.430,10.713,-34.581,0.068,54.445,0.410,66.678,80.272
43.411,1135.500,44.000,158.050,34.501,-3.430,10.713,-34.414,0.807,54.526,0.428,66.500,80.932
43.460,1133.500,44.000,159.050,34.523,-1.328,10.714,-34.133,1.123,54.628,0.385,67.032,79.700
43.511,1135.000,44.000,159.050,34.523,-1.328,10.714,-33.806,1.246,54.672,0.256,67.052,80.459
43.560,1134.000,44.000,158.050,34.573,0.095,10.715,-33.795,1.377,54.665,0.273,65.909,80.085
43.610,1135.500,44.000,158.050,34.573,0.095,10.714,-33.828,1.517,54.650,0.359,65.968,79.464
43.660,1136.500,43.000,159.050,34.671,1.200,10.714,-33.845,1.578,54.628,0.355,65.220,80.912
43.710,1136.000,43.000,159.050,34.671,1.200,10.714,-34.056,1.558,54.548,0.359,65.023,80.104
43.761,1137.500,43.000,159.050,34.677,2.334,10.716,-34.274,1.418,54.504,0.291,66.185,80.035
43.811,1137.500,43.000,159.050,34.677,2.334,10.716,-34.386,1.353,54.467,0.321,65.180,84.576
43.861,1135.500,43.000,160.050,34.516,4.631,10.719,-34.516,1.320,54.467,0.368,17.312,79.503
43.910,1133.500,44.000,160.050,34.516,4.631,10.717,-34.502,1.845,54.401,0.235,7.009,84.054
43.961,1133.000,44.000,161.050,34.516,4.631,10.717,-34.390,2.850,54.430,0.351,25.408,82.094
44.010,1136.500,44.000,161.050,34.442,6.533,10.723,-34.251,3.252,54.504,0.811,13.687,79.632
44.060,1137.000,44.000,160.050,34.517,5.284,11.364,-34.189,3.244,54.474,0.795,70.085,84.606
44.111,1138.000,43.000,160.050,34.517,5.284,11.364,-34.089,2.674,54.401,0.513,71.819,75.918
44.160,1138.000,43.000,158.050,34.229,5.082,20.834,-34.006,2.103,54.438,0.016,88.346,79.336
44.211,1138.000,43.000,158.050,34.229,5.082,20.834,-33.995,1.328,54.679,-0.215,82.003,78.026
44.261,1137.500,43.000,156.050,34.325,4.460,21.538,-33.939,0.976,54.767,-0.241,86.968,79.297
44.310,1135.500,43.000,156.050,34.325,4.460,22.285,-33.790,0.857,54.723,-0.074,84.998,78.735
44.360,1135.000,43.000,157.050,34.685,3.966,22.287,-33.801,0.967,54.467,0.196,85.293,79.267
44.410,1134.000,43.000,157.050,34.685,3.966,22.295,-34.056,0.836,54.430,0.368,85.648,79.031
44.461,1132.500,44.000,157.050,34.531,3.967,22.338,-34.178,0.590,54.401,0.265,85.786,79.612
44.511,1130.000,44.000,157.050,34.531,3.967,22.338,-34.279,0.449,54.408,0.102,23.871,80.331
44.561,1131.500,44.000,160.050,34.494,3.737,22.384,-34.321,0.402,54.474,0.128,7.344,84.162
44.611,1131.500,44.000,160.050,34.494,3.737,22.384,-34.274,0.342,54.518,0.102,6.162,83.148
44.661,1132.500,44.000,161.050,34.511,3.752,22.404,-34.117,0.770,54.518,0.205,31.219,82.340
44.710,1133.500,44.000,161.050,34.511,3.752,22.410,-34.056,0.787,54.540,0.329,32.992,83.138
44.760,1133.500,44.000,162.050,34.445,4.002,22.414,-33.956,0.742,54.672,0.282,8.703,82.714
44.810,1134.500,44.000,162.050,34.445,4.002,22.426,-33.895,0.560,54.650,0.248,9.531,82.980
44.860,1135.000,44.000,163.050,34.445,4.002,22.426,-33.856,0.552,54.643,0.218,3.030,82.714
44.911,1135.000,44.000,163.050,34.445,4.083,22.432,-33.950,0.526,54.687,0.282,2.695,83.138
44.960,1140.000,43.000,161.050,34.513,4.180,22.213,-34.117,0.590,54.679,0.351,2.872,74.017
45.010,1139.500,43.000,161.050,34.513,4.180,22.213,-34.144,0.697,54.562,0.295,68.726,82.153
45.061,1136.500,43.000,159.050,34.458,4.273,20.899,-34.122,1.103,54.555,0.256,76.172,85.177
45.110,1135.500,44.000,159.050,34.458,4.273,20.894,-33.928,1.775,54.650,0.368,17.981,79.730
45.160,1133.500,44.000,158.050,34.446,4.277,21.727,-33.823,2.157,54.650,0.539,7.659,83.965
45.210,1134.500,44.000,158.050,34.446,4.277,21.729,-33.878,2.427,54.643,0.664,6.320,82.714
45.260,1133.000,44.000,158.050,34.425,4.400,21.729,-33.762,2.202,54.504,0.573,3.542,83.256
45.311,1126.000,47.000,158.050,34.425,4.400,21.729,-33.734,1.931,54.533,0.308,2.734,81.936
45.362,1113.000,57.000,184.050,34.342,4.283,21.730,-33.695,1.558,54.533,0.231,2.577,82.862
45.411,1115.500,59.000,184.050,34.342,4.283,21.730,-33.374,1.332,54.592,0.256,2.340,82.123
45.460,1121.500,58.000,207.050,34.342,4.283,21.730,-32.432,1.246,54.489,0.265,2.518,81.995
45.510,1125.000,58.000,207.050,32.864,4.195,21.730,-31.074,1.017,54.482,0.338,2.400,82.439
45.560,1127.500,58.000,204.050,30.378,4.183,21.730,-29.774,0.922,54.452,0.351,2.321,82.084
45.610,1128.000,58.000,204.050,30.378,4.183,21.730,-28.719,0.787,54.474,0.333,2.478,81.611
45.661,1127.500,60.000,206.050,29.249,4.018,21.730,-27.778,0.725,54.540,0.402,2.498,81.562
45.711,1127.500,60.000,206.050,29.249,4.018,21.730,-27.477,0.656,54.540,0.299,2.321,81.907
45.762,1130.500,60.000,208.050,30.024,3.838,21.730,-27.901,0.578,54.452,0.179,2.340,81.414
45.810,1132.000,60.000,208.050,30.024,3.838,21.730,-28.963,0.436,54.247,0.021,2.340,81.503
45.860,1136.000,59.000,208.050,29.718,3.840,21.693,-30.028,0.372,53.881,-0.048,2.321,80.902
